CustomerID,Recency,Frequency,Monetary,AvgOrderValue,AvgQuantity,AvgItemsInCart,DiscountRate,DeliveryRate,UniqueProducts,MonetaryPerVisit,ItemsPerOrder,AvgPricePerItem,Cluster,Persona
C43545,191,1,1876.25,1876.25,5.0,9.0,1.0,0.0,1,1876.25,1.8,375.25,1,Average Shoppers
C43546,23,1,485.91,485.91,3.0,4.0,1.0,0.0,1,485.91,1.3333333333333333,161.97,0,Average Shoppers
C43595,49,1,2807.4,2807.4,5.0,9.0,1.0,1.0,1,2807.4,1.8,561.48,1,Average Shoppers
C43721,876,1,131.61,131.61,1.0,2.0,1.0,0.0,1,131.61,2.0,131.61,0,Average Shoppers
C43842,255,1,1303.14,1303.14,2.0,7.0,1.0,0.0,1,1303.14,3.5,651.57,1,Average Shoppers
C43867,341,1,524.06,524.06,1.0,3.0,1.0,0.0,1,524.06,3.0,524.06,0,Average Shoppers
C43911,751,1,1674.84,1674.84,4.0,8.0,1.0,0.0,1,1674.84,2.0,418.71,1,Average Shoppers
C43919,257,1,1804.8,1804.8,3.0,7.0,1.0,0.0,1,1804.8,2.3333333333333335,601.6,1,Average Shoppers
C43965,171,1,359.92,359.92,2.0,5.0,0.0,0.0,1,359.92,2.5,179.96,0,Average Shoppers
C44148,141,1,1505.72,1505.72,4.0,5.0,1.0,0.0,1,1505.72,1.25,376.43,1,Average Shoppers
C44176,123,1,77.64,77.64,1.0,1.0,1.0,0.0,1,77.64,1.0,77.64,0,Average Shoppers
C44267,101,1,853.4,853.4,2.0,5.0,1.0,0.0,1,853.4,2.5,426.7,0,Average Shoppers
C44277,429,1,458.63,458.63,1.0,4.0,1.0,0.0,1,458.63,4.0,458.63,0,Average Shoppers
C44366,909,1,776.44,776.44,2.0,2.0,1.0,1.0,1,776.44,1.0,388.22,0,Average Shoppers
C44492,616,1,277.05,277.05,5.0,5.0,0.0,0.0,1,277.05,1.0,55.410000000000004,0,Average Shoppers
C44619,118,1,475.11,475.11,3.0,6.0,0.0,0.0,1,475.11,2.0,158.37,0,Average Shoppers
C44674,232,1,627.34,627.34,1.0,1.0,0.0,1.0,1,627.34,1.0,627.34,0,Average Shoppers
C44733,122,1,87.06,87.06,1.0,4.0,1.0,0.0,1,87.06,4.0,87.06,0,Average Shoppers
C44778,615,1,153.0,153.0,1.0,4.0,0.0,0.0,1,153.0,4.0,153.0,0,Average Shoppers
C45104,15,1,687.89,687.89,1.0,1.0,1.0,0.0,1,687.89,1.0,687.89,0,Average Shoppers
C45175,905,1,70.82,70.82,1.0,1.0,1.0,0.0,1,70.82,1.0,70.82,0,Average Shoppers
C45187,734,1,420.65,420.65,5.0,9.0,1.0,1.0,1,420.65,1.8,84.13,0,Average Shoppers
C45482,845,1,198.2,198.2,2.0,6.0,0.0,1.0,1,198.2,3.0,99.1,0,Average Shoppers
C45599,866,1,2379.75,2379.75,5.0,8.0,1.0,0.0,1,2379.75,1.6,475.95,1,Average Shoppers
C45671,487,1,1314.96,1314.96,2.0,5.0,1.0,0.0,1,1314.96,2.5,657.48,1,Average Shoppers
C45862,703,1,176.1,176.1,1.0,1.0,1.0,0.0,1,176.1,1.0,176.1,0,Average Shoppers
C45899,556,1,1285.96,1285.96,2.0,7.0,1.0,0.0,1,1285.96,3.5,642.98,1,Average Shoppers
C46015,225,1,1812.3,1812.3,5.0,6.0,1.0,1.0,1,1812.3,1.2,362.46,1,Average Shoppers
C46210,280,1,1286.64,1286.64,3.0,3.0,1.0,0.0,1,1286.64,1.0,428.88000000000005,0,Average Shoppers
C46316,56,1,930.36,930.36,2.0,2.0,1.0,0.0,1,930.36,1.0,465.18,0,Average Shoppers
C46504,861,1,745.84,745.84,2.0,7.0,1.0,1.0,1,745.84,3.5,372.92,0,Average Shoppers
C46509,490,1,1174.98,1174.98,2.0,6.0,1.0,0.0,1,1174.98,3.0,587.49,0,Average Shoppers
C46557,470,1,237.18,237.18,2.0,2.0,0.0,1.0,1,237.18,1.0,118.59,0,Average Shoppers
C46651,468,2,1360.8899999999999,680.4449999999999,2.5,5.0,1.0,0.0,2,680.4449999999999,2.0,272.178,2,VIP Customers
C46873,298,1,1965.16,1965.16,4.0,6.0,0.0,0.0,1,1965.16,1.5,491.29,1,Average Shoppers
C46877,149,1,210.7,210.7,1.0,2.0,1.0,0.0,1,210.7,2.0,210.7,0,Average Shoppers
C46886,23,1,1849.17,1849.17,3.0,6.0,1.0,0.0,1,1849.17,2.0,616.39,1,Average Shoppers
C46920,527,1,1362.12,1362.12,2.0,3.0,1.0,0.0,1,1362.12,1.5,681.06,1,Average Shoppers
C46967,556,1,1026.84,1026.84,2.0,5.0,1.0,0.0,1,1026.84,2.5,513.42,0,Average Shoppers
C47022,450,1,500.97,500.97,3.0,8.0,0.0,0.0,1,500.97,2.6666666666666665,166.99,0,Average Shoppers
C47086,692,1,609.16,609.16,4.0,6.0,1.0,0.0,1,609.16,1.5,152.29,0,Average Shoppers
C47283,414,1,263.96,263.96,1.0,2.0,1.0,0.0,1,263.96,2.0,263.96,0,Average Shoppers
C47284,283,1,893.01,893.01,3.0,6.0,0.0,0.0,1,893.01,2.0,297.67,0,Average Shoppers
C47307,607,1,1202.86,1202.86,2.0,5.0,1.0,0.0,1,1202.86,2.5,601.43,0,Average Shoppers
C47365,59,1,82.0,82.0,2.0,7.0,0.0,1.0,1,82.0,3.5,41.0,0,Average Shoppers
C47486,209,1,320.92,320.92,1.0,5.0,1.0,0.0,1,320.92,5.0,320.92,0,Average Shoppers
C47761,835,1,1165.4,1165.4,4.0,6.0,1.0,0.0,1,1165.4,1.5,291.35,1,Average Shoppers
C47778,610,1,3330.4075,3330.4075,5.0,7.0,1.0,1.0,1,3330.4075,1.4,666.0815,1,Average Shoppers
C47823,210,1,956.72,956.72,2.0,3.0,0.0,0.0,1,956.72,1.5,478.36,0,Average Shoppers
C48120,96,1,280.25,280.25,1.0,5.0,1.0,0.0,1,280.25,5.0,280.25,0,Average Shoppers
C48176,225,1,1736.92,1736.92,4.0,8.0,1.0,0.0,1,1736.92,2.0,434.23,1,Average Shoppers
C48207,450,1,833.62,833.62,2.0,2.0,0.0,0.0,1,833.62,1.0,416.81,0,Average Shoppers
C48453,377,1,3194.0,3194.0,5.0,10.0,1.0,0.0,1,3194.0,2.0,638.8,1,Average Shoppers
C48510,76,1,1042.8,1042.8,2.0,7.0,1.0,1.0,1,1042.8,3.5,521.4,0,Average Shoppers
C48531,206,1,30.54,30.54,1.0,1.0,0.0,0.0,1,30.54,1.0,30.54,0,Average Shoppers
C48577,337,1,1640.84,1640.84,4.0,5.0,1.0,0.0,1,1640.84,1.25,410.21,1,Average Shoppers
C48601,766,1,414.47,414.47,1.0,3.0,1.0,0.0,1,414.47,3.0,414.47,0,Average Shoppers
C48646,382,1,1159.1,1159.1,5.0,6.0,1.0,1.0,1,1159.1,1.2,231.82,1,Average Shoppers
C48649,342,1,204.36,204.36,3.0,3.0,1.0,0.0,1,204.36,1.0,68.12,0,Average Shoppers
C48713,478,1,159.8,159.8,5.0,5.0,1.0,0.0,1,159.8,1.0,31.96,0,Average Shoppers
C48790,344,1,107.7,107.7,5.0,10.0,0.0,0.0,1,107.7,2.0,21.54,0,Average Shoppers
C48846,31,1,904.1,904.1,2.0,3.0,1.0,0.0,1,904.1,1.5,452.05,0,Average Shoppers
C48939,727,1,2147.25,2147.25,5.0,5.0,1.0,0.0,1,2147.25,1.0,429.45,1,Average Shoppers
C48942,584,1,2654.68,2654.68,4.0,7.0,1.0,0.0,1,2654.68,1.75,663.67,1,Average Shoppers
C48946,60,1,309.85,309.85,5.0,6.0,1.0,1.0,1,309.85,1.2,61.970000000000006,0,Average Shoppers
C48965,609,1,299.35,299.35,1.0,5.0,1.0,0.0,1,299.35,5.0,299.35,0,Average Shoppers
C49009,888,1,537.4,537.4,5.0,9.0,1.0,0.0,1,537.4,1.8,107.47999999999999,0,Average Shoppers
C49111,124,1,1510.17,1510.17,3.0,5.0,0.0,0.0,1,1510.17,1.6666666666666667,503.39000000000004,1,Average Shoppers
C49137,3,1,598.46,598.46,2.0,2.0,1.0,0.0,1,598.46,1.0,299.23,0,Average Shoppers
C49187,846,1,535.5,535.5,1.0,5.0,1.0,0.0,1,535.5,5.0,535.5,0,Average Shoppers
C49198,684,1,1940.37,1940.37,3.0,5.0,1.0,0.0,1,1940.37,1.6666666666666667,646.79,1,Average Shoppers
C49282,747,1,253.7,253.7,5.0,7.0,1.0,0.0,1,253.7,1.4,50.739999999999995,0,Average Shoppers
C49491,811,1,114.7,114.7,5.0,10.0,0.0,0.0,1,114.7,2.0,22.94,0,Average Shoppers
C49517,178,1,594.96,594.96,1.0,6.0,0.0,0.0,1,594.96,6.0,594.96,0,Average Shoppers
C49605,417,1,457.82,457.82,2.0,4.0,1.0,0.0,1,457.82,2.0,228.91,0,Average Shoppers
C49710,535,1,1637.12,1637.12,4.0,8.0,0.0,0.0,1,1637.12,2.0,409.28,1,Average Shoppers
C49720,6,1,391.83,391.83,3.0,4.0,1.0,0.0,1,391.83,1.3333333333333333,130.60999999999999,0,Average Shoppers
C49726,595,1,17.98,17.98,1.0,6.0,1.0,0.0,1,17.98,6.0,17.98,0,Average Shoppers
C49831,579,1,1474.29,1474.29,3.0,6.0,1.0,0.0,1,1474.29,2.0,491.43,1,Average Shoppers
C49838,372,1,1105.66,1105.66,2.0,3.0,0.0,0.0,1,1105.66,1.5,552.83,0,Average Shoppers
C49938,301,1,62.12,62.12,1.0,2.0,0.0,0.0,1,62.12,2.0,62.12,0,Average Shoppers
C49995,831,1,984.44,984.44,4.0,4.0,1.0,0.0,1,984.44,1.0,246.11,0,Average Shoppers
C50087,624,1,366.33,366.33,3.0,4.0,1.0,1.0,1,366.33,1.3333333333333333,122.11,0,Average Shoppers
C50097,344,1,2339.05,2339.05,5.0,10.0,0.0,0.0,1,2339.05,2.0,467.81000000000006,1,Average Shoppers
C50114,93,1,98.16,98.16,2.0,7.0,1.0,0.0,1,98.16,3.5,49.08,0,Average Shoppers
C50121,403,1,583.18,583.18,1.0,5.0,0.0,0.0,1,583.18,5.0,583.18,0,Average Shoppers
C50137,725,1,59.19,59.19,3.0,3.0,0.0,0.0,1,59.19,1.0,19.73,0,Average Shoppers
C50159,582,1,667.02,667.02,3.0,5.0,1.0,0.0,1,667.02,1.6666666666666667,222.34,0,Average Shoppers
C50211,435,1,53.0,53.0,2.0,3.0,1.0,1.0,1,53.0,1.5,26.5,0,Average Shoppers
C50236,37,1,2463.32,2463.32,4.0,4.0,1.0,0.0,1,2463.32,1.0,615.83,1,Average Shoppers
C50274,709,1,1528.26,1528.26,3.0,5.0,1.0,0.0,1,1528.26,1.6666666666666667,509.42,1,Average Shoppers
C50275,300,1,269.65,269.65,5.0,7.0,1.0,0.0,1,269.65,1.4,53.92999999999999,0,Average Shoppers
C50304,206,1,930.3,930.3,2.0,2.0,1.0,0.0,1,930.3,1.0,465.15,0,Average Shoppers
C50415,264,1,2830.35,2830.35,5.0,6.0,1.0,1.0,1,2830.35,1.2,566.0699999999999,1,Average Shoppers
C50422,130,1,1129.16,1129.16,2.0,4.0,1.0,0.0,1,1129.16,2.0,564.58,0,Average Shoppers
C50565,301,1,411.34,411.34,1.0,5.0,0.0,0.0,1,411.34,5.0,411.34,0,Average Shoppers
C50612,536,1,226.64,226.64,4.0,4.0,1.0,1.0,1,226.64,1.0,56.66,0,Average Shoppers
C50682,217,1,501.96,501.96,2.0,5.0,0.0,1.0,1,501.96,2.5,250.98,0,Average Shoppers
C50683,625,1,576.42,576.42,2.0,5.0,0.0,0.0,1,576.42,2.5,288.21,0,Average Shoppers
C50732,202,1,590.04,590.04,4.0,4.0,1.0,0.0,1,590.04,1.0,147.51,0,Average Shoppers
C50967,878,1,364.8,364.8,2.0,5.0,1.0,0.0,1,364.8,2.5,182.4,0,Average Shoppers
C51024,699,1,489.8,489.8,1.0,4.0,1.0,0.0,1,489.8,4.0,489.8,0,Average Shoppers
C51145,441,1,2403.24,2403.24,4.0,9.0,1.0,1.0,1,2403.24,2.25,600.81,1,Average Shoppers
C51157,653,1,1778.61,1778.61,3.0,3.0,1.0,0.0,1,1778.61,1.0,592.87,1,Average Shoppers
C51404,530,1,378.12,378.12,2.0,7.0,1.0,0.0,1,378.12,3.5,189.06,0,Average Shoppers
C51481,739,1,1244.2,1244.2,5.0,10.0,0.0,0.0,1,1244.2,2.0,248.84,1,Average Shoppers
C51494,115,1,977.74,977.74,2.0,4.0,1.0,0.0,1,977.74,2.0,488.87,0,Average Shoppers
C51694,310,1,1361.7,1361.7,2.0,6.0,1.0,1.0,1,1361.7,3.0,680.85,1,Average Shoppers
C51811,760,1,1335.36,1335.36,3.0,8.0,0.0,0.0,1,1335.36,2.6666666666666665,445.11999999999995,1,Average Shoppers
C51898,525,1,898.44,898.44,4.0,6.0,1.0,0.0,1,898.44,1.5,224.61,0,Average Shoppers
C51921,690,1,1318.59,1318.59,3.0,5.0,0.0,0.0,1,1318.59,1.6666666666666667,439.53,1,Average Shoppers
C52184,757,1,162.77,162.77,1.0,4.0,1.0,0.0,1,162.77,4.0,162.77,0,Average Shoppers
C52313,590,1,836.52,836.52,2.0,2.0,1.0,0.0,1,836.52,1.0,418.26,0,Average Shoppers
C52342,144,1,369.15,369.15,5.0,9.0,0.0,0.0,1,369.15,1.8,73.83,0,Average Shoppers
C52604,220,1,506.5,506.5,5.0,7.0,1.0,0.0,1,506.5,1.4,101.3,0,Average Shoppers
C52717,73,1,2756.35,2756.35,5.0,7.0,1.0,0.0,1,2756.35,1.4,551.27,1,Average Shoppers
C52751,613,1,1055.72,1055.72,4.0,4.0,1.0,0.0,1,1055.72,1.0,263.93,0,Average Shoppers
C52879,56,1,3194.6,3194.6,5.0,5.0,1.0,0.0,1,3194.6,1.0,638.92,1,Average Shoppers
C52914,835,1,839.96,839.96,4.0,8.0,0.0,1.0,1,839.96,2.0,209.99,0,Average Shoppers
C52915,566,1,657.08,657.08,2.0,6.0,1.0,0.0,1,657.08,3.0,328.54,0,Average Shoppers
C53049,577,1,1126.12,1126.12,2.0,6.0,0.0,0.0,1,1126.12,3.0,563.06,0,Average Shoppers
C53070,446,1,2048.24,2048.24,4.0,5.0,1.0,1.0,1,2048.24,1.25,512.06,1,Average Shoppers
C53215,742,1,265.38,265.38,1.0,6.0,1.0,0.0,1,265.38,6.0,265.38,0,Average Shoppers
C53252,401,1,570.32,570.32,4.0,4.0,1.0,1.0,1,570.32,1.0,142.58,0,Average Shoppers
C53277,133,1,1595.16,1595.16,3.0,7.0,1.0,1.0,1,1595.16,2.3333333333333335,531.72,1,Average Shoppers
C53334,695,1,1496.04,1496.04,3.0,4.0,1.0,0.0,1,1496.04,1.3333333333333333,498.68,1,Average Shoppers
C53464,367,1,3299.25,3299.25,5.0,9.0,1.0,1.0,1,3299.25,1.8,659.85,1,Average Shoppers
C53488,415,1,410.52,410.52,3.0,3.0,1.0,1.0,1,410.52,1.0,136.84,0,Average Shoppers
C53501,388,1,249.57,249.57,1.0,3.0,1.0,0.0,1,249.57,3.0,249.57,0,Average Shoppers
C53545,733,1,1084.17,1084.17,3.0,8.0,0.0,0.0,1,1084.17,2.6666666666666665,361.39000000000004,0,Average Shoppers
C53627,601,1,1527.45,1527.45,5.0,10.0,0.0,0.0,1,1527.45,2.0,305.49,1,Average Shoppers
C53631,20,1,595.89,595.89,3.0,8.0,1.0,0.0,1,595.89,2.6666666666666665,198.63,0,Average Shoppers
C53645,137,1,1450.59,1450.59,3.0,4.0,0.0,0.0,1,1450.59,1.3333333333333333,483.53,1,Average Shoppers
C53697,735,1,827.36,827.36,4.0,5.0,1.0,0.0,1,827.36,1.25,206.84,0,Average Shoppers
C53810,390,1,2358.28,2358.28,4.0,8.0,0.0,0.0,1,2358.28,2.0,589.57,1,Average Shoppers
C54160,749,1,1010.13,1010.13,3.0,4.0,0.0,0.0,1,1010.13,1.3333333333333333,336.71,0,Average Shoppers
C54277,111,1,519.16,519.16,2.0,7.0,1.0,1.0,1,519.16,3.5,259.58,0,Average Shoppers
C54298,772,1,1437.63,1437.63,3.0,5.0,1.0,0.0,1,1437.63,1.6666666666666667,479.21000000000004,1,Average Shoppers
C54390,179,1,580.74,580.74,3.0,7.0,1.0,0.0,1,580.74,2.3333333333333335,193.58,0,Average Shoppers
C54409,68,1,1018.17,1018.17,3.0,7.0,1.0,0.0,1,1018.17,2.3333333333333335,339.39,0,Average Shoppers
C54494,668,1,352.92,352.92,2.0,2.0,1.0,1.0,1,352.92,1.0,176.46,0,Average Shoppers
C54499,576,1,668.48,668.48,1.0,1.0,1.0,0.0,1,668.48,1.0,668.48,0,Average Shoppers
C54595,105,1,121.96,121.96,1.0,3.0,0.0,1.0,1,121.96,3.0,121.96,0,Average Shoppers
C54675,912,1,1291.7,1291.7,2.0,5.0,0.0,0.0,1,1291.7,2.5,645.85,1,Average Shoppers
C54725,53,1,289.32,289.32,2.0,7.0,1.0,0.0,1,289.32,3.5,144.66,0,Average Shoppers
C54759,216,1,109.29,109.29,1.0,5.0,1.0,0.0,1,109.29,5.0,109.29,0,Average Shoppers
C54829,785,1,312.55,312.55,5.0,9.0,1.0,0.0,1,312.55,1.8,62.510000000000005,0,Average Shoppers
C54886,371,1,355.15,355.15,1.0,2.0,1.0,0.0,1,355.15,2.0,355.15,0,Average Shoppers
C55164,838,1,1979.64,1979.64,3.0,3.0,0.0,0.0,1,1979.64,1.0,659.88,1,Average Shoppers
C55205,448,1,793.4,793.4,4.0,7.0,1.0,0.0,1,793.4,1.75,198.35,0,Average Shoppers
C55286,496,1,2873.95,2873.95,5.0,8.0,1.0,0.0,1,2873.95,1.6,574.79,1,Average Shoppers
C55354,305,1,684.22,684.22,2.0,2.0,1.0,0.0,1,684.22,1.0,342.11,0,Average Shoppers
C55388,827,1,1213.86,1213.86,3.0,6.0,1.0,1.0,1,1213.86,2.0,404.61999999999995,0,Average Shoppers
C55454,792,1,677.48,677.48,1.0,1.0,1.0,1.0,1,677.48,1.0,677.48,0,Average Shoppers
C55464,232,1,601.36,601.36,1.0,1.0,0.0,0.0,1,601.36,1.0,601.36,0,Average Shoppers
C55590,194,1,625.51,625.51,1.0,1.0,1.0,0.0,1,625.51,1.0,625.51,0,Average Shoppers
C55606,59,1,1102.0,1102.0,4.0,8.0,1.0,0.0,1,1102.0,2.0,275.5,0,Average Shoppers
C55632,696,1,2158.45,2158.45,5.0,10.0,0.0,0.0,1,2158.45,2.0,431.68999999999994,1,Average Shoppers
C55636,802,1,1702.4,1702.4,4.0,5.0,1.0,0.0,1,1702.4,1.25,425.6,1,Average Shoppers
C55757,660,1,922.26,922.26,2.0,4.0,0.0,0.0,1,922.26,2.0,461.13,0,Average Shoppers
C55778,600,1,551.9,551.9,5.0,10.0,0.0,0.0,1,551.9,2.0,110.38,0,Average Shoppers
C55819,669,1,1268.75,1268.75,5.0,9.0,1.0,0.0,1,1268.75,1.8,253.75,1,Average Shoppers
C55996,718,1,2543.45,2543.45,5.0,10.0,1.0,1.0,1,2543.45,2.0,508.68999999999994,1,Average Shoppers
C56266,276,1,640.88,640.88,4.0,9.0,1.0,0.0,1,640.88,2.25,160.22,0,Average Shoppers
C56506,478,1,773.52,773.52,3.0,4.0,0.0,1.0,1,773.52,1.3333333333333333,257.84,0,Average Shoppers
C56553,351,1,212.43,212.43,3.0,8.0,1.0,0.0,1,212.43,2.6666666666666665,70.81,0,Average Shoppers
C56564,118,1,507.48,507.48,2.0,5.0,1.0,0.0,1,507.48,2.5,253.74,0,Average Shoppers
C56622,84,1,1095.34,1095.34,2.0,3.0,0.0,0.0,1,1095.34,1.5,547.67,0,Average Shoppers
C56722,89,1,110.35,110.35,5.0,7.0,1.0,0.0,1,110.35,1.4,22.07,0,Average Shoppers
C56796,137,1,678.38,678.38,1.0,4.0,1.0,0.0,1,678.38,4.0,678.38,0,Average Shoppers
C56851,609,1,958.15,958.15,5.0,6.0,1.0,1.0,1,958.15,1.2,191.63,0,Average Shoppers
C56928,539,1,1435.0,1435.0,4.0,9.0,1.0,1.0,1,1435.0,2.25,358.75,1,Average Shoppers
C56938,18,1,1117.8,1117.8,3.0,7.0,1.0,1.0,1,1117.8,2.3333333333333335,372.59999999999997,0,Average Shoppers
C56969,539,2,193.0,96.5,1.5,4.0,1.0,0.0,1,96.5,2.6666666666666665,64.33333333333333,0,Average Shoppers
C57093,509,1,553.41,553.41,3.0,4.0,0.0,0.0,1,553.41,1.3333333333333333,184.47,0,Average Shoppers
C57276,684,1,3330.4075,3330.4075,5.0,10.0,1.0,1.0,1,3330.4075,2.0,666.0815,1,Average Shoppers
C57502,751,1,2242.32,2242.32,4.0,6.0,1.0,0.0,1,2242.32,1.5,560.58,1,Average Shoppers
C57601,295,1,294.6,294.6,4.0,9.0,0.0,0.0,1,294.6,2.25,73.65,0,Average Shoppers
C57798,446,1,2308.32,2308.32,4.0,8.0,0.0,0.0,1,2308.32,2.0,577.08,1,Average Shoppers
C57861,116,1,915.48,915.48,3.0,8.0,1.0,0.0,1,915.48,2.6666666666666665,305.16,0,Average Shoppers
C57867,776,1,1543.68,1543.68,4.0,8.0,0.0,0.0,1,1543.68,2.0,385.92,1,Average Shoppers
C58063,324,1,987.26,987.26,2.0,6.0,1.0,0.0,1,987.26,3.0,493.63,0,Average Shoppers
C58108,812,1,2517.36,2517.36,4.0,4.0,1.0,0.0,1,2517.36,1.0,629.34,1,Average Shoppers
C58156,228,1,95.1,95.1,1.0,1.0,1.0,0.0,1,95.1,1.0,95.1,0,Average Shoppers
C58168,403,1,754.4399999999999,754.4399999999999,3.0,4.0,0.0,0.0,1,754.4399999999999,1.3333333333333333,251.48,0,Average Shoppers
C58341,462,1,639.83,639.83,1.0,2.0,1.0,0.0,1,639.83,2.0,639.83,0,Average Shoppers
C58410,690,1,645.46,645.46,1.0,5.0,1.0,0.0,1,645.46,5.0,645.46,0,Average Shoppers
C58443,666,1,848.64,848.64,2.0,6.0,0.0,0.0,1,848.64,3.0,424.32,0,Average Shoppers
C58503,42,1,1402.6,1402.6,5.0,7.0,1.0,0.0,1,1402.6,1.4,280.52,1,Average Shoppers
C58638,457,1,1531.52,1531.52,4.0,6.0,1.0,0.0,1,1531.52,1.5,382.88,1,Average Shoppers
C58721,120,1,617.58,617.58,3.0,4.0,0.0,0.0,1,617.58,1.3333333333333333,205.86,0,Average Shoppers
C58773,491,1,2567.45,2567.45,5.0,8.0,0.0,0.0,1,2567.45,1.6,513.49,1,Average Shoppers
C58808,235,1,539.66,539.66,2.0,4.0,1.0,1.0,1,539.66,2.0,269.83,0,Average Shoppers
C58858,211,1,674.64,674.64,2.0,4.0,1.0,0.0,1,674.64,2.0,337.32,0,Average Shoppers
C59139,50,1,458.35,458.35,5.0,9.0,1.0,0.0,1,458.35,1.8,91.67,0,Average Shoppers
C59169,722,1,2517.36,2517.36,4.0,7.0,0.0,0.0,1,2517.36,1.75,629.34,1,Average Shoppers
C59183,854,1,3322.55,3322.55,5.0,8.0,1.0,0.0,1,3322.55,1.6,664.51,1,Average Shoppers
C59278,259,1,2360.05,2360.05,5.0,10.0,1.0,0.0,1,2360.05,2.0,472.01000000000005,1,Average Shoppers
C59337,54,1,1068.86,1068.86,2.0,5.0,0.0,0.0,1,1068.86,2.5,534.43,0,Average Shoppers
C59338,492,1,2070.9,2070.9,3.0,6.0,1.0,0.0,1,2070.9,2.0,690.3000000000001,1,Average Shoppers
C59441,508,1,2092.65,2092.65,5.0,6.0,1.0,0.0,1,2092.65,1.2,418.53000000000003,1,Average Shoppers
C59554,197,1,912.08,912.08,2.0,4.0,1.0,0.0,1,912.08,2.0,456.04,0,Average Shoppers
C59572,826,1,542.07,542.07,1.0,6.0,1.0,0.0,1,542.07,6.0,542.07,0,Average Shoppers
C59579,910,1,897.7,897.7,2.0,6.0,0.0,0.0,1,897.7,3.0,448.85,0,Average Shoppers
C59685,887,1,788.32,788.32,2.0,2.0,0.0,0.0,1,788.32,1.0,394.16,0,Average Shoppers
C59724,204,1,819.5,819.5,2.0,2.0,1.0,0.0,1,819.5,1.0,409.75,0,Average Shoppers
C59752,908,1,1538.8,1538.8,5.0,9.0,1.0,0.0,1,1538.8,1.8,307.76,1,Average Shoppers
C59774,442,1,72.6,72.6,1.0,6.0,1.0,0.0,1,72.6,6.0,72.6,0,Average Shoppers
C59823,588,1,640.28,640.28,4.0,5.0,0.0,0.0,1,640.28,1.25,160.07,0,Average Shoppers
C60029,907,1,1524.36,1524.36,3.0,8.0,1.0,0.0,1,1524.36,2.6666666666666665,508.11999999999995,1,Average Shoppers
C60037,166,1,1054.92,1054.92,2.0,3.0,1.0,0.0,1,1054.92,1.5,527.46,0,Average Shoppers
C60042,865,1,1761.24,1761.24,4.0,6.0,0.0,0.0,1,1761.24,1.5,440.31,1,Average Shoppers
C60178,911,1,1023.45,1023.45,3.0,4.0,1.0,0.0,1,1023.45,1.3333333333333333,341.15000000000003,0,Average Shoppers
C60190,898,1,1898.76,1898.76,4.0,6.0,1.0,0.0,1,1898.76,1.5,474.69,1,Average Shoppers
C60203,400,1,583.7,583.7,2.0,5.0,1.0,0.0,1,583.7,2.5,291.85,0,Average Shoppers
C60215,238,1,334.4,334.4,4.0,4.0,1.0,0.0,1,334.4,1.0,83.6,0,Average Shoppers
C60329,431,1,2476.75,2476.75,5.0,5.0,0.0,0.0,1,2476.75,1.0,495.35,1,Average Shoppers
C60355,290,1,1000.58,1000.58,2.0,7.0,1.0,0.0,1,1000.58,3.5,500.29,0,Average Shoppers
C60361,380,1,1948.1,1948.1,5.0,7.0,1.0,0.0,1,1948.1,1.4,389.62,1,Average Shoppers
C60384,635,1,1484.28,1484.28,4.0,7.0,1.0,0.0,1,1484.28,1.75,371.07,1,Average Shoppers
C60547,877,1,257.0,257.0,1.0,5.0,0.0,0.0,1,257.0,5.0,257.0,0,Average Shoppers
C60572,565,1,1497.63,1497.63,3.0,8.0,0.0,0.0,1,1497.63,2.6666666666666665,499.21000000000004,1,Average Shoppers
C60575,348,1,1959.3,1959.3,5.0,6.0,0.0,0.0,1,1959.3,1.2,391.86,1,Average Shoppers
C60672,486,1,423.4,423.4,1.0,3.0,0.0,0.0,1,423.4,3.0,423.4,0,Average Shoppers
C60699,534,1,1235.85,1235.85,3.0,7.0,1.0,1.0,1,1235.85,2.3333333333333335,411.95,0,Average Shoppers
C61070,362,1,951.56,951.56,2.0,2.0,1.0,0.0,1,951.56,1.0,475.78,0,Average Shoppers
C61090,450,1,2062.36,2062.36,4.0,7.0,1.0,0.0,1,2062.36,1.75,515.59,1,Average Shoppers
C61162,353,1,721.0,721.0,4.0,7.0,0.0,0.0,1,721.0,1.75,180.25,0,Average Shoppers
C61225,857,1,1300.5,1300.5,2.0,6.0,0.0,0.0,1,1300.5,3.0,650.25,1,Average Shoppers
C61257,361,1,507.34,507.34,2.0,3.0,1.0,0.0,1,507.34,1.5,253.67,0,Average Shoppers
C61280,403,1,1472.22,1472.22,3.0,3.0,1.0,0.0,1,1472.22,1.0,490.74,1,Average Shoppers
C61384,451,1,802.3499999999999,802.3499999999999,3.0,5.0,1.0,1.0,1,802.3499999999999,1.6666666666666667,267.45,0,Average Shoppers
C61440,813,1,583.9,583.9,1.0,1.0,0.0,0.0,1,583.9,1.0,583.9,0,Average Shoppers
C61521,415,1,690.02,690.02,2.0,6.0,1.0,1.0,1,690.02,3.0,345.01,0,Average Shoppers
C61549,407,1,1286.04,1286.04,4.0,9.0,0.0,0.0,1,1286.04,2.25,321.51,1,Average Shoppers
C61618,464,1,488.8,488.8,4.0,7.0,1.0,1.0,1,488.8,1.75,122.2,0,Average Shoppers
C61668,413,1,139.28,139.28,2.0,6.0,0.0,0.0,1,139.28,3.0,69.64,0,Average Shoppers
